id,description_polarity
3339294,0.9842
2666562,0.9842
17545967,0.9842
39424019,0.9842
15175107,0.9841
33371769,0.9841
37858360,0.9841
40085465,0.9841
2988248,0.9841
1089868,0.9841
13017854,0.984
2855254,0.984
45986276,0.984
42221882,0.984
20168137,0.984
42207006,0.984
32043495,0.984
13740027,0.984
4040460,0.984
25008226,0.984
33215159,0.984
13642694,0.984
47923764,0.984
38360441,0.984
39021827,0.984
25904215,0.984
27484164,0.984
35864791,0.984
17127422,0.984
5271542,0.984
39230638,0.984
15328228,0.984
40429055,0.984
33079614,0.984
47812060,0.984
45723693,0.984
15143572,0.984
45351322,0.9839
48052396,0.9839
3636663,0.9839
29387933,0.9839
1891100,0.9839
45937919,0.9839
21137271,0.9839
41432714,0.9839
16531506,0.9839
13770273,0.9839
670171,0.9839
5315332,0.9839
2916008,0.9839
18386092,0.9839
23435149,0.9839
47748201,0.9839
39673239,0.9839
38154617,0.9838
28576993,0.9838
8465799,0.9838
19883976,0.9838
31393229,0.9838
44102242,0.9838
7239188,0.9838
45051126,0.9838
43912785,0.9838
42661919,0.9838
45106440,0.9837
45666575,0.9837
17792975,0.9837
7462239,0.9837
29277482,0.9837
29490606,0.9837
26555136,0.9837
20756861,0.9837
33515870,0.9837
25734776,0.9837
40657562,0.9837
47242564,0.9837
47714197,0.9837
44685686,0.9837
17402566,0.9837
27286966,0.9837
33620052,0.9837
4145383,0.9837
44667079,0.9837
33042626,0.9837
29938683,0.9837
34176570,0.9837
19031858,0.9837
8212527,0.9837
27694920,0.9836
27327623,0.9836
6543469,0.9836
27598339,0.9836
28464973,0.9836
14406706,0.9836
28443226,0.9836
36761078,0.9836
25313461,0.9836
28348940,0.9836
22601319,0.9836
21713217,0.9836
33390028,0.9836
24868916,0.9836
41529276,0.9836
29988364,0.9836
7788123,0.9836
25669544,0.9836
25014965,0.9836
4975152,0.9836
39292841,0.9836
3971967,0.9836
37124762,0.9836
22144992,0.9836
2888365,0.9836
28978898,0.9836
33272324,0.9836
29054262,0.9836
28773264,0.9835
36916172,0.9835
30716789,0.9835
1170889,0.9835
14930010,0.9835
45352961,0.9835
39397715,0.9835
39176553,0.9835
30849866,0.9834
30736460,0.9834
30718787,0.9834
13495222,0.9834
6154819,0.9834
45260483,0.9834
8205954,0.9834
47552941,0.9834
5018565,0.9834
23980708,0.9834
9214758,0.9834
41959047,0.9834
5685452,0.9834
39537554,0.9834
13390536,0.9834
990322,0.9834
24906402,0.9834
18039432,0.9834
44998280,0.9834
13885036,0.9834
45880061,0.9834
43655918,0.9834
47939640,0.9834
9477591,0.9834
7914141,0.9834
9506054,0.9834
45772882,0.9834
5939556,0.9834
20787319,0.9833
8236676,0.9833
526594,0.9833
34937840,0.9833
5695073,0.9833
41244891,0.9833
14915136,0.9833
32763197,0.9833
26746332,0.9833
44682622,0.9833
26749970,0.9833
38959137,0.9833
13355749,0.9833
5085314,0.9833
23025360,0.9833
2955057,0.9833
36043849,0.9833
31652219,0.9833
22295344,0.9833
31592759,0.9833
794506,0.9833
31535560,0.9833
43460607,0.9833
25288689,0.9833
39890566,0.9833
36632863,0.9833
40795800,0.9833
37940946,0.9833
40611067,0.9833
26060647,0.9833
21997726,0.9833
45449848,0.9832
45448407,0.9832
48046999,0.9832
14825384,0.9832
25266223,0.9832
47967495,0.9832
1378251,0.9832
4791619,0.9832
822085,0.9832
44370717,0.9832
45892054,0.9832
26788213,0.9832
35279615,0.9831
25069708,0.9831
40631974,0.9831
8838621,0.9831
27729969,0.9831
1196880,0.9831
32914224,0.9831
21220127,0.9831
43053404,0.9831
1740468,0.9831
62545,0.9831
19055884,0.9831
34335993,0.9831
28342373,0.9831
31823437,0.9831
13111411,0.9831
3940044,0.9831
45009749,0.9831
45787496,0.9831
34408762,0.983
18049018,0.983
7123716,0.983
30715712,0.983
9747934,0.983
25683381,0.983
5524058,0.9829
37353238,0.9829
16456277,0.9829
42566189,0.9829
45252343,0.9829
45633211,0.9829
30537525,0.9829
35201895,0.9829
45550175,0.9829
23292976,0.9829
20818236,0.9829
36063321,0.9829
15129415,0.9829
13188250,0.9829
18717218,0.9829
25044756,0.9829
7763172,0.9829
17123470,0.9829
45350238,0.9829
42024054,0.9829
35721052,0.9829
36868287,0.9829
22318345,0.9829
20802530,0.9829
18876549,0.9828
33776499,0.9828
20601053,0.9828
19104496,0.9828
31219075,0.9828
36130302,0.9828
6911290,0.9828
7075498,0.9828
45481913,0.9828
34845693,0.9828
24606919,0.9828
26556383,0.9828
42242279,0.9828
29514326,0.9828
31706305,0.9828
15341666,0.9828
40994969,0.9828
29391164,0.9828
8721479,0.9828
42668903,0.9828
10475789,0.9828
45636411,0.9828
6712105,0.9828
45206001,0.9827
47818987,0.9827
47781893,0.9827
42691346,0.9827
33659637,0.9827
43510937,0.9827
46486004,0.9827
47258280,0.9827
31440490,0.9827
41453824,0.9827
43432453,0.9827
37346565,0.9826
34312217,0.9826
36037323,0.9826
39992520,0.9826
13487295,0.9826
35316206,0.9826
38435643,0.9826
35730326,0.9826
40376320,0.9826
9330322,0.9826
36055312,0.9826
8882614,0.9826
34397578,0.9826
40284989,0.9826
1419,0.9826
31595663,0.9826
15481779,0.9826
6778421,0.9826
20794600,0.9826
17601135,0.9826
43302153,0.9826
29318060,0.9826
6925517,0.9826
41413055,0.9826
43972461,0.9826
24157616,0.9826
42912983,0.9826
2964842,0.9826
22706088,0.9826
46359830,0.9826
18949981,0.9826
29462113,0.9826
3987246,0.9826
28669395,0.9825
47424888,0.9825
35188497,0.9825
24857151,0.9825
45242334,0.9825
7063703,0.9825
34000453,0.9825
10299546,0.9825
21108908,0.9825
19121965,0.9825
8650822,0.9825
6169759,0.9825
15080976,0.9825
38219341,0.9825
42692038,0.9825
44195950,0.9825
6589581,0.9825
37346904,0.9825
23880533,0.9825
39135763,0.9825
40081207,0.9825
41292601,0.9825
13208298,0.9824
12293164,0.9824
21779303,0.9824
14126008,0.9824
43968850,0.9824
38436600,0.9824
14153216,0.9824
19986917,0.9824
48054260,0.9824
18343535,0.9824
35519145,0.9824
14915097,0.9824
44302765,0.9824
21186916,0.9824
37257808,0.9823
11575466,0.9823
18023721,0.9823
37947458,0.9823
22208907,0.9823
36118964,0.9823
9684449,0.9823
14593603,0.9823
33420837,0.9823
44696286,0.9823
18488513,0.9823
37558535,0.9823
17272291,0.9823
6692561,0.9823
43104984,0.9823
27803435,0.9823
36352863,0.9823
25365961,0.9823
40059253,0.9823
27787337,0.9823
30209124,0.9823
6317047,0.9823
8276243,0.9823
6223083,0.9822
1564089,0.9822
42857794,0.9822
42229137,0.9822
23123718,0.9822
45442640,0.9822
45379963,0.9822
10805318,0.9821
47757287,0.9821
47530292,0.9821
14282725,0.9821
15532622,0.9821
44315884,0.9821
44686036,0.9821
25381992,0.9821
44276176,0.9821
31191473,0.9821
44278378,0.9821
44278689,0.9821
40131248,0.9821
1348067,0.9821
45362779,0.9821
41932668,0.9821
41932587,0.9821
47442721,0.9821
48043733,0.9821
47442639,0.9821
47357400,0.9821
40948677,0.9821
40948723,0.9821
47442904,0.9821
40948780,0.9821
40948840,0.9821
40948848,0.9821
40964285,0.9821
45465612,0.9821
43577363,0.9821
40135311,0.9821
47442852,0.9821
47442807,0.9821
40003353,0.9821
45234256,0.9821
26562441,0.9821
42047988,0.9821
47757512,0.9821
31645057,0.9821
35771330,0.9821
40734834,0.9821
28084379,0.9821
45674898,0.9821
1033151,0.9821
37579902,0.982
40532064,0.982
47569601,0.982
45345880,0.982
32313480,0.982
43431349,0.982
45673735,0.982
44843190,0.982
43806498,0.982
29371105,0.9819
18412333,0.9819
38313773,0.9819
40323693,0.9819
43151409,0.9819
38067850,0.9819
47828703,0.9819
47766598,0.9819
13250777,0.9819
32914941,0.9819
209226,0.9819
37242856,0.9819
7798980,0.9819
48042863,0.9819
41926601,0.9819
35096480,0.9819
45268658,0.9819
35719663,0.9819
35720254,0.9819
42911987,0.9819
31764790,0.9819
45096376,0.9819
34902916,0.9819
35720525,0.9819
47827297,0.9819
26151227,0.9819
44564580,0.9819
30992469,0.9819
42661187,0.9819
37946433,0.9819
47828103,0.9819
47796475,0.9819
37423774,0.9818
35548247,0.9818
6742151,0.9818
27519413,0.9818
46100121,0.9818
16268809,0.9818
41775774,0.9818
9060491,0.9818
26869457,0.9818
26834794,0.9818
25009285,0.9818
23791554,0.9818
36302671,0.9818
31758842,0.9818
26744163,0.9818
39383482,0.9818
39952787,0.9817
42248911,0.9817
16428955,0.9817
20283685,0.9817
41459486,0.9817
24280499,0.9817
17301237,0.9816
45561860,0.9816
45561668,0.9816
24602620,0.9816
26152795,0.9816
45578229,0.9816
45578376,0.9816
45578669,0.9816
10687190,0.9816
45578923,0.9816
13546410,0.9816
35670768,0.9816
46087048,0.9816
29246443,0.9816
34280580,0.9816
25032692,0.9816
39606238,0.9816
26941541,0.9816
45542940,0.9816
6940498,0.9816
37878212,0.9816
31124109,0.9816
40312740,0.9816
2684516,0.9816
33267001,0.9816
40728935,0.9816
1475233,0.9816
40429870,0.9816
15375820,0.9816
47581751,0.9816
18873955,0.9815
25017274,0.9815
192335,0.9815
7307503,0.9815
44155114,0.9815
19365172,0.9815
22283285,0.9815
10115512,0.9815
34096583,0.9815
6274443,0.9815
47142378,0.9814
20803067,0.9814
13937219,0.9814
40486831,0.9814
32335245,0.9814
30591053,0.9814
42891546,0.9814
48043524,0.9814
6887449,0.9814
8770895,0.9814
16063938,0.9814
45234360,0.9814
28317733,0.9814
5073623,0.9814
41986889,0.9814
6728813,0.9814
6732046,0.9814
16954514,0.9814
24807750,0.9814
38777070,0.9814
40835969,0.9814
45493805,0.9813
45494339,0.9813
45494380,0.9813
47134893,0.9813
45543945,0.9813
45395342,0.9813
6185744,0.9813
37975736,0.9813
30133743,0.9813
13914729,0.9813
46393533,0.9813
33494191,0.9813
29307916,0.9813
45254615,0.9813
26008774,0.9812
38758862,0.9812
32168287,0.9812
23090173,0.9812
44522600,0.9812
6195276,0.9812
45090891,0.9812
28101659,0.9812
37157312,0.9812
37157592,0.9812
13615006,0.9812
47978620,0.9812
42838503,0.9812
31833294,0.9812
32168062,0.9812
17652557,0.9812
42600774,0.9812
31257608,0.9812
15844124,0.9812
7280269,0.9812
44522499,0.9812
41664358,0.9812
45533089,0.9812
47390017,0.9812
13480355,0.9812
47485594,0.9812
32779613,0.9812
34284345,0.9812
30370648,0.9812
6844443,0.9812
20933650,0.9812
41568414,0.9812
41650730,0.9812
6934833,0.9812
19348669,0.9812
25250805,0.9812
41650887,0.9812
11674218,0.9812
16132768,0.9812
25685752,0.9812
35677160,0.9812
17362532,0.9812
40873453,0.9812
37998734,0.9812
45577574,0.9812
39465727,0.9812
41664591,0.9812
47744984,0.9812
47732603,0.9812
38540236,0.9811
24441136,0.9811
25253946,0.9811
32761584,0.981
8088964,0.981
41589910,0.981
45201128,0.981
45201105,0.981
18519102,0.981
15098430,0.981
8531383,0.981
5607187,0.981
34044134,0.981
29561176,0.981
17699190,0.981
29250715,0.981
30047841,0.981
33709126,0.981
44102532,0.981
44089854,0.981
28800326,0.981
36723384,0.981
30037161,0.981
47537022,0.981
31518232,0.981
38069069,0.981
34780683,0.981
47713603,0.981
9090507,0.981
36972152,0.981
16944528,0.981
18835542,0.981
36969058,0.981
45885122,0.981
35784585,0.981
42905830,0.9809
45563362,0.9809
5003079,0.9809
34031905,0.9809
30274164,0.9809
36565066,0.9809
28308504,0.9809
13430984,0.9809
43702708,0.9809
39159335,0.9809
19685904,0.9809
38568930,0.9809
47513744,0.9808
27065969,0.9808
149420,0.9808
47307060,0.9808
11239943,0.9808
20033819,0.9808
16070944,0.9808
46312300,0.9808
48006920,0.9808
16349582,0.9808
15746063,0.9808
15099882,0.9808
37150405,0.9808
47140304,0.9808
33393570,0.9808
15302170,0.9808
5834256,0.9808
46311870,0.9808
45691133,0.9807
6528805,0.9807
1042311,0.9807
11359841,0.9807
14729409,0.9807
1560504,0.9807
45055361,0.9807
21407435,0.9806
25077511,0.9806
10850529,0.9806
66856,0.9806
39138620,0.9806
26353835,0.9806
35420916,0.9806
26806607,0.9806
48046746,0.9806
32923591,0.9806
44105893,0.9806
42858055,0.9806
33441022,0.9806
45273662,0.9806
13514401,0.9806
44031364,0.9806
44132141,0.9806
14873227,0.9806
39280096,0.9806
30257924,0.9806
41994010,0.9806
33914134,0.9806
43256392,0.9806
8536724,0.9806
30976235,0.9806
32922565,0.9806
13761273,0.9806
43034634,0.9806
35181648,0.9806
13929349,0.9805
44052448,0.9805
48045104,0.9805
29650369,0.9805
26916141,0.9805
44686038,0.9805
9933567,0.9805
44699017,0.9805
44698731,0.9805
23750536,0.9805
29882797,0.9805
31357685,0.9805
12761302,0.9805
16647065,0.9805
50110,0.9805
42431000,0.9805
34016062,0.9805
37606028,0.9805
12836500,0.9805
27438371,0.9805
29735514,0.9804
19085132,0.9804
29080358,0.9804
22122689,0.9804
17570008,0.9804
45055837,0.9804
20359823,0.9804
13370172,0.9804
21548070,0.9804
29829176,0.9804
30039839,0.9804
38624825,0.9804
39232734,0.9804
47583652,0.9803
4302779,0.9803
28736858,0.9803
28470014,0.9803
15513401,0.9803
29097429,0.9803
29178475,0.9803
42226271,0.9803
19363179,0.9803
31760051,0.9803
19460180,0.9803
24967170,0.9803
14399559,0.9803
38325357,0.9803
20360280,0.9803
33472099,0.9803
34550802,0.9803
44700802,0.9803
39006461,0.9803
18397880,0.9803
21755195,0.9803
27162299,0.9803
18272474,0.9803
32565770,0.9803
33202378,0.9803
4700353,0.9803
29134995,0.9802
28196716,0.9802
12562198,0.9802
21977950,0.9802
20800670,0.9802
7328113,0.9802
25920158,0.9802
14691748,0.9802
34543217,0.9801
30437768,0.9801
33751207,0.9801
15996588,0.9801
32308106,0.9801
41668709,0.9801
33892481,0.9801
19405863,0.9801
31595296,0.9801
8419844,0.9801
46963918,0.9801
45598697,0.9801
47017953,0.9801
30061545,0.9801
31595057,0.9801
7431248,0.9801
6951577,0.9801
20675087,0.9801
17537298,0.9801
45000280,0.9801
6912228,0.98
38602328,0.98
43787778,0.98
39265906,0.98
24307196,0.98
8653596,0.98
44070113,0.98
22360074,0.98
6955799,0.98
13682806,0.9799
37798435,0.9799
48026826,0.9799
35317201,0.9799
43334493,0.9799
21197827,0.9799
19698563,0.9799
39314566,0.9799
26599279,0.9799
21895821,0.9799
45544603,0.9799
13528474,0.9799
3463009,0.9799
34272667,0.9799
13298026,0.9799
32041791,0.9799
34788261,0.9799
1856109,0.9798
36634433,0.9798
21768926,0.9798
26633487,0.9798
32499629,0.9798
21863032,0.9798
27901848,0.9798
45223412,0.9798
40531563,0.9798
46731722,0.9798
46989636,0.9798
45669635,0.9797
32267416,0.9797
13729013,0.9797
40582629,0.9797
3290328,0.9797
19153784,0.9796
6349559,0.9796
30537676,0.9796
14537158,0.9796
47565763,0.9796
36694638,0.9796
4297755,0.9796
3272141,0.9796
32868955,0.9796
26230502,0.9796
33839796,0.9796
38462796,0.9796
33839581,0.9796
44792864,0.9796
37947870,0.9796
13428742,0.9796
21659099,0.9796
40212309,0.9796
44136847,0.9796
23207630,0.9796
35289581,0.9796
33839254,0.9796
47830005,0.9796
14038855,0.9796
40965689,0.9796
36206997,0.9796
41933934,0.9796
45838894,0.9796
18038670,0.9796
24282894,0.9796
43012623,0.9796
10884811,0.9796
19101805,0.9795
35064287,0.9795
17921274,0.9795
32803690,0.9794
37533796,0.9794
41844058,0.9794
42355431,0.9794
14934987,0.9794
15413644,0.9794
11301966,0.9794
20360520,0.9794
1163664,0.9794
21062490,0.9794
1080121,0.9794
31898567,0.9794
11667594,0.9794
35420467,0.9794
36610104,0.9794
18358660,0.9794
17096476,0.9794
34423272,0.9794
13890931,0.9794
25412215,0.9794
27987057,0.9794
27867942,0.9794
35234324,0.9794
35452222,0.9794
24222776,0.9794
27238091,0.9794
35379672,0.9794
35417696,0.9794
35419012,0.9794
35421434,0.9794
35419523,0.9794
35419645,0.9794
35419903,0.9794
36150210,0.9794
29882247,0.9794
43074897,0.9794
16318820,0.9794
12655272,0.9794
10367980,0.9793
41263932,0.9793
12764486,0.9793
39634608,0.9793
1483630,0.9793
33272674,0.9793
28180105,0.9793
37785186,0.9792
28932602,0.9792
25833423,0.9792
39588723,0.9792
40886233,0.9792
18111949,0.9792
39435899,0.9792
2687601,0.9792
22265191,0.9792
5593310,0.9792
13407649,0.9792
8322430,0.9792
8031392,0.9792
14859493,0.9792
30775820,0.9792
40621494,0.9792
36561747,0.9792
46172785,0.9792
42605259,0.9792
23036165,0.9792
34009804,0.9792
24675660,0.9792
43524362,0.9792
12932366,0.9792
37943708,0.9792
29560623,0.9792
16901265,0.9792
34183128,0.9791
17408206,0.9791
21584038,0.9791
28332448,0.9791
19932457,0.979
7176941,0.979
39254219,0.979
32547659,0.979
35610480,0.979
16172347,0.979
2176774,0.979
24167253,0.979
15966226,0.979
43036342,0.979
43431828,0.979
23695781,0.979
11686047,0.979
33779483,0.979
33090687,0.979
39343787,0.979
39964370,0.979
47113223,0.979
31711442,0.979
23076879,0.979
40260534,0.979
16175000,0.979
19180895,0.979
17331365,0.979
4065652,0.979
1652086,0.979
1163516,0.979
25807593,0.979
42659961,0.979
35790313,0.979
1214144,0.979
18788443,0.979
3438572,0.979
16858678,0.979
47096722,0.979
43674899,0.979
48048093,0.979
35092861,0.979
29943747,0.9789
35521802,0.9789
17759006,0.9789
34570365,0.9789
21077886,0.9789
2020201,0.9789
47028742,0.9789
41373688,0.9789
47819868,0.9789
45580655,0.9788
29480643,0.9788
46374230,0.9788
25380805,0.9788
33744331,0.9788
17601809,0.9788
19861644,0.9788
44602511,0.9788
14177737,0.9788
14074043,0.9788
12606939,0.9788
8383293,0.9788
17812903,0.9788
34371662,0.9788
21112395,0.9788
7237649,0.9788
10008169,0.9788
796501,0.9788
16309882,0.9788
24967807,0.9788
42807819,0.9788
18475177,0.9788
36355434,0.9788
42361621,0.9787
41768546,0.9787
42361407,0.9787
28926966,0.9787
45721796,0.9787
40661565,0.9787
307726,0.9787
40660699,0.9787
36243257,0.9787
8342442,0.9786
30978593,0.9786
38234574,0.9786
31493227,0.9786
38661244,0.9786
48050918,0.9786
22223211,0.9786
47220681,0.9786
14694632,0.9786
38064313,0.9786
40310724,0.9786
23948339,0.9786
14236719,0.9786
42904946,0.9786
14552494,0.9786
30907778,0.9786
48066455,0.9786
25804892,0.9786
26892481,0.9786
6171161,0.9786
43569454,0.9786
5669069,0.9786
25266798,0.9786
17429730,0.9786
5061001,0.9786
26743230,0.9785
41956547,0.9785
9522855,0.9785
19289186,0.9785
28759925,0.9785
27267084,0.9785
41773581,0.9785
36729125,0.9785
41011401,0.9784
37113835,0.9784
10306681,0.9784
985498,0.9784
455640,0.9784
16480550,0.9784
46781925,0.9784
40940798,0.9783
8461590,0.9783
23509372,0.9783
47794397,0.9783
28964371,0.9783
6955940,0.9783
45098271,0.9783
19026400,0.9783
47845586,0.9783
17648273,0.9783
22504731,0.9783
977495,0.9783
21383495,0.9783
762143,0.9783
39035639,0.9783
35603382,0.9783
20712411,0.9783
13221610,0.9783
36551099,0.9783
10741167,0.9783
27203948,0.9783
14857407,0.9783
2164586,0.9783
47730017,0.9783
24325086,0.9783
6868764,0.9783
43302664,0.9783
2372531,0.9783
31517024,0.9783
43372373,0.9783
6953057,0.9783
6955368,0.9783
36765048,0.9783
15874987,0.9783
31020545,0.9783
32083529,0.9783
6955746,0.9783
32417969,0.9783
6955869,0.9783
7022470,0.9783
30800030,0.9783
6955908,0.9783
31407287,0.9783
26168393,0.9782
44861626,0.9782
29494424,0.9782
26084868,0.9782
29001901,0.9782
33313161,0.9782
43459603,0.9782
25671859,0.9781
19531535,0.9781
42889213,0.9781
42890862,0.9781
33940333,0.9781
25663882,0.9781
47779525,0.9781
42911819,0.9781
42986507,0.9781
42986693,0.9781
42986781,0.9781
42986851,0.9781
3520988,0.9781
2792097,0.9781
40264271,0.9781
27875720,0.9781
42788208,0.9781
45191828,0.9781
47116972,0.9781
47117191,0.9781
47117857,0.9781
28330956,0.9781
7226058,0.9781
47117417,0.9781
2488787,0.9781
12123490,0.9781
38049334,0.9781
11787722,0.9781
37948048,0.9781
23105511,0.978
14353879,0.978
12713919,0.978
32781031,0.978
15788414,0.978
529227,0.978
29658975,0.9779
28511099,0.9779
19308887,0.9779
47919326,0.9779
20089092,0.9779
26472913,0.9779
17892451,0.9779
15754980,0.9779
14782322,0.9779
44865779,0.9779
32611634,0.9779
29778640,0.9779
24771036,0.9779
21724538,0.9779
34967296,0.9779
47969231,0.9779
32136551,0.9779
30326738,0.9779
29286431,0.9779
31711208,0.9779
47257507,0.9779
31592615,0.9779
44003646,0.9779
4077253,0.9779
46256346,0.9779
43848591,0.9779
46177706,0.9779
46084738,0.9779
45440644,0.9779
22924512,0.9779
27551340,0.9779
48059905,0.9779
5690179,0.9778
21575568,0.9778
35010588,0.9778
36634411,0.9778
24104762,0.9778
29433520,0.9778
38164598,0.9778
19763098,0.9778
5335183,0.9778
4310793,0.9777
40011003,0.9777
23038764,0.9777
35351916,0.9777
23041911,0.9777
5096013,0.9777
16765231,0.9777
31038635,0.9777
23041543,0.9777
23041773,0.9777
43374905,0.9777
47768860,0.9776
30354581,0.9776
9704523,0.9776
24242344,0.9776
43908470,0.9776
34707408,0.9776
23505893,0.9776
39585592,0.9776
44646058,0.9776
42857551,0.9776
9678743,0.9776
28667162,0.9776
46190666,0.9776
32185102,0.9776
71118,0.9776
27405406,0.9776
47999737,0.9776
34022945,0.9776
17995423,0.9776
10042018,0.9776
43302201,0.9776
33938020,0.9776
33347262,0.9776
34024384,0.9776
42519178,0.9776
42773119,0.9776
39433116,0.9776
1673003,0.9776
14550649,0.9776
39175340,0.9775
23611701,0.9775
39176161,0.9775
18034395,0.9775
46483440,0.9775
34344141,0.9775
47814450,0.9775
15824716,0.9775
32062274,0.9775
47968408,0.9774
35539060,0.9774
43577111,0.9774
22091244,0.9774
25168477,0.9774
21745578,0.9774
16195047,0.9774
12384157,0.9774
43577164,0.9774
22635879,0.9774
35027252,0.9774
47860274,0.9774
13299867,0.9774
45562675,0.9774
45563236,0.9774
38253615,0.9774
45435421,0.9774
43044265,0.9774
10071222,0.9774
40889421,0.9774
33089138,0.9774
3575440,0.9774
33140739,0.9774
45102734,0.9774
16101911,0.9774
47928764,0.9774
1110760,0.9774
33561899,0.9774
21136945,0.9774
26525647,0.9774
45467217,0.9774
45914866,0.9774
45363426,0.9774
45364091,0.9774
45454601,0.9774
26163523,0.9774
47584996,0.9774
39779098,0.9773
14694318,0.9773
7329506,0.9773
42000158,0.9773
38868670,0.9773
38865952,0.9773
39833880,0.9773
7989703,0.9773
